House_Size,Num_Bedrooms,Num_Bathrooms,Location,Year_Built,Garage,Price
994.586903618052,5,2,Suburban,2002,Yes,149368.41718878268
2492.331498517194,4,3,Suburban,1987,Yes,187105.1693783366
619.7796886341423,3,2,Urban,1994,Yes,33588.9655167578
1612.3799047980574,3,1,Rural,2013,No,240646.32121309068
1540.591861878217,1,2,Suburban,2005,Yes,283435.9683796865
1653.3944982162536,1,2,Rural,1950,Yes,295940.69568269653
2697.0853138742823,4,3,Suburban,2010,Yes,181904.28477003536
2085.0003625507416,5,1,Urban,1978,Yes,314981.30786522385
1937.6754438503774,4,1,Rural,1962,No,133858.02815620514
1366.851192328133,3,3,Rural,1960,No,128162.92563465539
1176.5477306362345,1,1,Suburban,1950,No,211737.31885244837
1565.2107656778012,4,2,Rural,1997,Yes,245252.44372118695
1082.9368083629608,1,1,Rural,1987,No,186096.749813215
1001.2568948785824,2,3,Suburban,2002,No,125611.87082571478
1978.957629796704,3,3,Suburban,2009,No,229959.74933105859
755.7160900454904,5,2,Suburban,1950,No,105169.39828449945
759.0000042962048,5,3,Rural,1962,Yes,118933.64767514975
1710.5364278127818,3,3,Suburban,1978,Yes,177811.32987437616
1250.591603504436,5,3,Rural,1980,No,155884.89525518444
1829.8356887038158,4,2,Urban,1992,Yes,138048.76412075647
1671.6494004011465,2,3,Urban,2003,No,202265.53979976178
870.8905600101099,5,1,Urban,1974,Yes,131939.6213410487
1257.1067286073367,4,3,Rural,2020,Yes,208142.80867487928
1062.5045132534428,3,3,Urban,1958,No,277373.67657786154
1880.0131846243762,5,1,Suburban,2007,Yes,127752.25914105581
1040.11292353983,2,3,Urban,1989,Yes,234948.04922289465
1654.6759518465276,5,1,Urban,1996,Yes,113047.25207421409
1866.5532581612401,2,3,Suburban,1975,Yes,201118.8273229295
1776.6566242262973,2,2,Urban,2012,Yes,190949.22956966492
1389.0247394006421,3,3,Rural,1962,No,152829.06731517462
1786.1153490534261,4,2,Suburban,1961,Yes,150858.28653934159
1322.7211278406412,4,2,Rural,1959,Yes,151952.3070553758
1878.8715119636504,3,2,Suburban,1959,Yes,186238.82300931396
305.0115166022779,2,2,Urban,1982,No,4063.152589228208
1503.8144538666318,4,1,Rural,1996,Yes,143297.03660799196
1603.3527476428603,5,1,Urban,2015,No,369135.14941320685
1889.3265833760242,3,1,Rural,2008,No,276377.7127040097
2158.2052042797422,5,3,Urban,1958,No,174657.57546669603
1300.4663427483638,4,1,Rural,2015,No,168471.93361217142
1335.0891085091334,1,1,Urban,1953,No,141226.19566325372
1737.712657019515,5,3,Suburban,1976,Yes,128584.10645758448
1648.0821502967497,1,1,Suburban,1964,Yes,264073.06227406516
678.9480222075114,2,3,Rural,1996,No,103054.18590198684
1684.9087610192328,1,1,Rural,2007,Yes,328351.4298307914
736.9481026084197,3,3,Urban,1972,No,53749.595057747065
379.59976381574074,2,3,Urban,2022,Yes,167418.3856285668
1773.154938569695,4,1,Rural,2021,No,90703.38242308833
1052.4351322513994,4,3,Suburban,1953,Yes,71098.19832539598
1465.980008928466,1,2,Suburban,2013,Yes,361852.49172377517
1709.9469489729663,5,3,Rural,1951,Yes,96515.15462922053
1959.784309192002,5,1,Rural,1984,Yes,148024.34838868494
1303.5401054201914,5,1,Suburban,1978,Yes,295648.73834233533
1539.9944534830333,1,3,Urban,1997,Yes,194277.95121147452
835.9489010253118,3,2,Rural,1960,No,320429.5807896527
935.6782019628356,5,3,Rural,2007,Yes,311235.3163102664
1467.4588111954408,3,3,Suburban,2006,No,285808.9991873343
1511.4710679603068,3,2,Suburban,2000,Yes,153459.49759827333
811.3344059074434,4,3,Suburban,1986,No,259632.12737484553
1835.3903204991982,5,1,Rural,1977,No,255498.92169429583
1450.361485832334,5,2,Suburban,1952,Yes,203231.2407453514
2168.957857385549,5,2,Rural,2013,Yes,229329.3323287389
2250.664130880064,2,2,Urban,1994,No,184219.5200774497
2104.6817536809112,5,2,Rural,1993,No,228731.87463361872
1738.9772880225519,2,2,Rural,1996,No,214438.0066625759
2089.152740895624,2,3,Suburban,1974,Yes,269523.2733938921
2597.076852246815,2,1,Rural,1977,No,241014.7466248507
1293.5928352172614,4,2,Suburban,1953,No,145233.91938451177
340.8134773157253,5,1,Rural,1982,No,265222.50399834797
1629.1403348426945,5,3,Rural,1994,Yes,194194.1967862396
235.43227382983832,4,1,Rural,2019,Yes,25178.33494723178
975.2125558271355,4,2,Suburban,2014,Yes,201614.25486869738
1160.8189464062027,1,3,Suburban,2021,Yes,392761.9234407582
2862.064100355584,2,1,Suburban,1953,No,48572.12579592562
1007.7263434782383,1,3,Urban,2013,No,223897.34260458968
1034.2320081421228,1,2,Urban,1973,Yes,338257.67245872365
806.5775948660581,4,1,Suburban,1950,Yes,91041.67739473598
1251.630456453082,2,3,Rural,2013,Yes,131623.9331816321
1529.9714829890497,1,2,Suburban,1965,No,288550.71604466555
1978.2781121594835,5,1,Urban,2005,No,235859.50814932812
818.6388180388346,2,1,Suburban,1978,No,136771.23769981504
1423.3448349703986,1,3,Suburban,1965,No,104306.43886146083
901.3879388158779,2,3,Urban,1991,Yes,192264.82547124292
69.61962054856622,2,1,Suburban,1965,Yes,259604.2850103611
2101.2501624713022,1,2,Rural,1972,Yes,255262.38414858948
1236.8344328016626,5,3,Urban,2017,No,203323.20340743198
1043.6691538901805,5,3,Suburban,2019,No,311103.4364443212
2121.564052940071,5,2,Urban,1959,No,210635.51733316906
1222.5602159371642,2,3,Suburban,1972,No,193820.19061376827
1427.0988307139837,2,1,Rural,2012,No,223285.415097068
1893.560883206124,3,3,Suburban,1990,Yes,118511.2661000044
2390.948296559007,5,1,Suburban,2020,No,131026.4045479777
1735.0834116752374,4,3,Urban,2015,No,251298.7092729184
1280.8806211183853,2,1,Rural,2012,Yes,174549.70804750393
2740.9452871265507,2,3,Rural,1978,Yes,126970.94364022584
2638.229084397585,4,1,Urban,1978,No,236767.14687974966
1639.913232498167,4,2,Urban,2022,Yes,166491.47945303353
1239.3705139171877,4,2,Suburban,1977,Yes,172544.47374087837
1434.2773863276964,1,3,Suburban,1962,Yes,253290.30665519764
1374.2054540739252,2,2,Urban,1979,No,139886.00274824467
889.4102323550729,2,3,Rural,1968,No,229022.51929555493
1882.896950868635,4,2,Rural,1972,No,366401.8435789972
1357.3851093565966,5,3,Rural,1980,Yes,249729.83205020495
1059.4420996709853,3,2,Urban,1967,No,76475.487274667
2056.8324901400465,5,3,Urban,2023,No,216829.48678840668
733.3614478927906,2,3,Urban,1982,No,157893.0623884537
1393.4421402395074,3,3,Suburban,1996,Yes,102547.2363952135
1367.1934143453411,2,1,Rural,2014,Yes,192943.63124490867
1977.6069757313173,1,2,Urban,1975,Yes,286990.5467578528
1352.4689268886523,4,3,Rural,1973,No,194668.14560458742
1192.7996896783332,3,1,Rural,1982,No,170973.6917118019
1034.1176862097864,4,1,Rural,1983,Yes,128464.41227446772
1305.721835086464,2,1,Rural,1982,Yes,321940.5273337342
2043.9525792554841,3,2,Suburban,1979,No,144297.77675053006
1074.675804833881,1,1,Rural,1963,Yes,211587.2506073131
1490.4659553375302,3,1,Urban,1977,Yes,190415.37690048403
1439.2808364958323,5,2,Suburban,1985,Yes,67420.23212182199
1268.206522703617,2,2,Rural,1973,No,65183.29017848731
1508.719188201383,3,2,Rural,1967,Yes,176333.1918708058
2367.9069114828385,4,1,Rural,1953,No,134647.57184955192
1475.5527324717732,2,2,Rural,1969,Yes,215318.0272785441
1241.4335416034874,2,3,Rural,1998,No,265501.68219803495
2522.574639043396,5,3,Urban,1998,No,223830.36030796284
1296.4730624213655,4,2,Urban,1966,No,180136.31771576
1830.202727231895,1,3,Urban,2022,No,272494.0536093246
1456.045478432492,2,1,Urban,2019,No,206321.41492458724
1089.2334341231513,2,1,Urban,2016,Yes,260781.77042980603
1748.5366565040763,4,3,Rural,2008,No,211036.3525069003
1788.032343798416,1,2,Suburban,1954,No,64230.348010320595
1231.5664149712984,2,3,Suburban,1962,No,207347.5345884962
1780.4115325129492,3,1,Suburban,1970,No,77690.28281556294
1084.4279663663228,5,3,Rural,2016,Yes,205661.8417295737
880.1063759943299,3,2,Suburban,1975,No,182396.86660685117
2226.644275681624,1,1,Rural,2017,Yes,213394.51411412496
1330.2823835290826,3,1,Rural,1990,Yes,317721.7918331095
1726.411976683093,4,2,Rural,1976,No,94177.8345744077
1320.1656500399902,4,1,Rural,1976,Yes,117883.34545808987
1743.9488930932202,1,2,Rural,1983,No,235304.65595119982
1967.8975369644102,2,2,Suburban,1977,Yes,143526.33531459427
2091.4285157640156,3,1,Urban,1996,Yes,224818.13435017905
1972.4452502804738,5,1,Suburban,2020,Yes,173057.48796412494
1532.8676320423756,1,3,Urban,1999,Yes,183334.06913854816
2123.284221205842,4,1,Suburban,1954,Yes,309461.8919163379
1389.3741073179197,2,2,Suburban,2018,No,197606.89633296913
1440.2973041568275,3,2,Urban,2016,Yes,160348.44876712194
1485.1816979316368,1,2,Rural,1998,Yes,167288.85260618437
1699.339904763086,4,1,Suburban,1961,No,-87273.54278402193
1655.9195638410865,5,3,Suburban,2007,No,254462.62692869754
1100.7409619394289,5,1,Urban,1991,Yes,119998.99678535941
729.4641683120398,2,2,Rural,1985,No,260039.02937088092
1604.3453185335243,5,2,Rural,1994,Yes,290761.74248954013
1518.4837200724232,4,1,Urban,1975,Yes,144972.35424557189
1919.9100253143965,1,3,Urban,1965,Yes,284011.1653014625
1526.232514771341,3,3,Urban,2017,No,249617.0318414022
2084.7018248823147,1,2,Suburban,2022,No,96203.3853549341
2348.086348628301,4,1,Rural,1981,Yes,222375.18985869683
412.83142613393557,1,1,Rural,1983,Yes,104209.41496079932
2346.4936388568594,3,2,Rural,2009,No,149539.02849330756
111.41297280701178,3,3,Suburban,2018,Yes,223640.19411994563
2329.2629959269307,4,3,Suburban,2004,No,312191.99105843075
847.7316171689613,5,3,Suburban,1993,Yes,233684.48833644693
1584.0409435301794,5,1,Urban,2018,Yes,177978.1015712663
2147.5366394840426,2,2,Urban,1972,Yes,266504.56421570294
1553.7162956762977,5,3,Rural,1958,Yes,189442.9773659841
1872.3351775436154,4,1,Rural,1954,No,139789.8843580425
2386.2041127708235,2,3,Suburban,1953,No,265409.91618528054
1486.7266723892308,5,2,Urban,1970,Yes,57634.85243699534
2523.883174012827,2,2,Suburban,1982,No,208735.35919433605
1707.7793434687646,5,1,Urban,1992,No,147712.4492790031
915.7125129109423,5,3,Suburban,1963,Yes,270956.44228110067
1987.4100802873706,1,2,Rural,1971,Yes,307519.0801564097
1194.64142741027,3,2,Rural,2019,Yes,287757.1351008696
1190.7719344615057,3,2,Urban,2018,Yes,3150.008681009349
1099.117672013019,4,3,Urban,1964,Yes,261337.20138493463
1135.6610400398677,2,3,Urban,2017,No,111702.10158600005
1344.8294608070482,4,2,Urban,1993,No,267211.98536948167
1715.2887852648455,4,3,Rural,1986,No,40895.99092250713
1621.0742945451277,2,2,Urban,2020,No,311224.00547460583
1652.1798096613802,3,1,Rural,2006,No,269536.7675957543
1686.9733231717164,5,3,Rural,2000,Yes,237664.71658268938
1668.0046203183638,3,3,Suburban,1973,No,177243.74943467387
1475.9198287808224,1,2,Urban,2017,Yes,212643.70783678646
1042.933155712061,1,1,Suburban,1988,No,262665.7215901122
1124.1805544148776,1,2,Rural,1997,Yes,107418.53907213848
2220.175363815247,4,2,Urban,1971,Yes,245729.83940709225
2484.8124186309733,5,1,Urban,2013,No,220500.97939491874
1817.909011525316,5,2,Suburban,1950,No,246415.96418590628
1749.9380319464904,5,3,Rural,2008,Yes,145161.09386584675
1313.870046476189,5,3,Rural,1987,No,159862.05902152
3014.618797686993,5,1,Urban,1975,Yes,227969.93446185556
1460.9711631904595,2,1,Suburban,1983,Yes,254896.94949315937
1433.92758314181,1,3,Rural,1996,Yes,218684.3041360162
1679.4494129587815,2,3,Urban,1954,No,262057.42093725357
1136.9540178092177,5,3,Suburban,1979,Yes,239284.6110849936
1377.0012825807962,2,3,Suburban,1973,Yes,259384.36476042384
676.0180566363629,4,2,Suburban,1961,Yes,278625.28797668125
1450.9480481275061,2,3,Urban,1993,Yes,302773.6847926811
1773.1174682202372,4,2,Urban,1974,No,224202.8910306587
1051.1448952816152,5,1,Suburban,1993,Yes,88113.32504745596
1647.9595294700828,1,2,Suburban,1980,Yes,171041.15394358136
1771.0985593455282,2,1,Rural,1983,No,97094.13987374703
1412.4917829129365,5,1,Rural,1991,No,231432.16278479935
978.4370415612132,1,3,Suburban,1998,No,249117.63915829294
1567.198353878647,4,3,Urban,2009,No,234315.4208825087
1048.5610806436766,1,2,Urban,1971,No,286006.13017597934
1509.372445168782,2,2,Suburban,1987,Yes,173595.100358278
1779.5058902368023,1,2,Suburban,1967,No,160415.02715736628
931.3456726281205,1,2,Urban,1998,Yes,258719.87109822728
1445.481478136074,3,3,Rural,1994,No,238194.38939796403
1635.2131545560007,1,1,Urban,2023,No,179484.8546779332
1251.294241195562,4,2,Rural,1958,No,114479.5610052585
1328.688447687648,3,2,Suburban,1994,No,35334.84371895075
2602.055605452998,3,2,Suburban,2002,No,124292.78789238898
957.1237975967853,3,1,Suburban,1963,No,11118.426698147086
2185.6582960692804,3,2,Urban,1964,No,72395.0959471153
1944.4703817079053,3,1,Suburban,1960,Yes,186036.87072553762
2079.8018097794784,1,3,Rural,1986,Yes,157251.49133882858
1793.0598209270224,2,2,Suburban,2019,Yes,167940.40309120886
1111.446058934383,5,2,Suburban,2021,No,231259.53810215907
813.9392258926115,4,1,Suburban,2006,No,147458.17877869497
1029.97403150837,5,3,Urban,1966,No,208279.7720704096
1674.7843855123203,1,3,Rural,2010,No,72789.53840810967
1147.2121306818235,2,1,Rural,1993,No,202600.3596447086
1035.31302800417,5,3,Suburban,1973,No,77942.52409726952
1539.624051268939,3,3,Rural,2008,Yes,208088.40620372794
1575.7508161272117,4,1,Rural,2017,Yes,152719.2074253063
1237.7681882379597,2,1,Rural,2023,Yes,285245.7840209298
1732.3806453391114,2,3,Suburban,2010,No,110471.30880314487
1943.5393886081906,1,3,Rural,1998,No,173781.13251092873
1168.1403922845393,2,1,Suburban,1988,No,283093.43733373936
1317.9058677728804,5,2,Rural,1957,No,217906.99352025025
739.0346707431106,3,2,Rural,1952,No,167870.31553300752
1702.6821588601165,5,1,Rural,1971,Yes,203214.45981808557
2279.1309065992427,1,2,Rural,1970,Yes,115302.43754469765
2452.386291573561,5,2,Rural,1988,Yes,283665.4695148756
1416.9331428452356,5,2,Rural,1998,Yes,242322.60816747742
1966.5344475422387,2,1,Rural,1990,No,245411.37806134002
1658.8727632514651,2,2,Suburban,1986,No,240503.57835826388
1293.8795734664843,2,2,Urban,1956,Yes,215021.21538638722
1402.361627512607,5,1,Urban,2008,No,79104.5601541592
1715.2183792189494,4,2,Urban,1992,Yes,186571.24368612486
1668.2372200077846,2,2,Rural,1962,Yes,209161.2831079984
726.7483595651269,1,1,Rural,2009,No,153060.27416730477
2493.0047854556447,1,1,Rural,1977,No,238383.91396624516
1880.1810787911559,4,3,Suburban,1973,No,268376.63945849147
1049.2382939634113,4,1,Rural,2010,No,243262.98774913873
1659.0818763672123,2,1,Suburban,1998,Yes,311374.2467268567
2219.2515663365357,4,3,Rural,2008,Yes,208475.1831184364
1976.3434042320878,5,3,Rural,1954,No,349499.2071086678
2464.0500846200957,1,2,Urban,1980,Yes,233104.74340937356
921.8994786180796,2,2,Urban,1967,Yes,187668.87450587787
1345.23117996754,3,3,Urban,2015,No,7827.600037028227
2047.5966617633094,5,2,Urban,2008,No,190655.29286363188
1160.2219651027453,5,1,Rural,1966,Yes,163765.21079474097
1776.2964601811816,4,2,Rural,2020,Yes,264237.19774632377
1955.7570079547863,3,3,Urban,1990,Yes,276924.92780803173
1610.4299159731422,3,1,Urban,1989,No,172894.42791357674
1392.980455821067,2,2,Urban,1981,No,195491.8459369178
1025.467040638483,2,2,Rural,1999,Yes,113985.55370151822
1180.1449422348014,4,3,Urban,2017,Yes,240361.68301618804
790.5174508529631,1,3,Urban,1993,Yes,199821.8234187011
726.5052453759864,1,1,Rural,2011,Yes,317752.3213290835
1026.74004495064,2,1,Suburban,1966,No,262485.82318634965
1603.6983943396938,4,1,Suburban,2001,Yes,304472.2822268351
1065.5218002870884,5,2,Suburban,2009,No,214237.09058536924
1482.5480438593754,1,1,Urban,1962,Yes,287801.2932981058
1826.3237175411934,1,3,Urban,1997,No,260849.97058321448
657.3479473819862,3,3,Rural,1950,No,200926.53082013133
906.312006041767,4,1,Urban,1954,Yes,201209.6164621864
1391.2572475706113,4,1,Urban,2013,Yes,163763.27080629935
1707.9410164802641,4,1,Rural,2010,Yes,162354.15572325076
618.7470594401516,1,2,Rural,1958,No,209994.49366765725
1937.352786168424,3,3,Urban,1979,Yes,221543.4592908796
1235.0825911383536,3,1,Suburban,1973,No,331010.72849589586
1601.696964173704,1,3,Suburban,1950,Yes,176816.42330815824
2355.713125012154,3,2,Suburban,2017,Yes,183485.6670256169
1783.3945706128525,1,2,Urban,2017,No,248407.42611391708
1477.858623826235,3,1,Rural,1956,Yes,114215.26406249372
1552.6367363248041,5,1,Urban,2022,No,194186.52576648505
1262.179443610319,4,2,Rural,1962,No,146294.9424831799
2177.5587723109156,5,3,Suburban,1969,Yes,168670.27624106788
1557.8940574508565,5,2,Urban,2009,No,276941.0104549242
688.2383383061587,4,1,Suburban,1997,Yes,223612.59186445898
1590.2297682258259,3,3,Rural,1985,Yes,78978.17673956632
1174.838898656288,3,3,Urban,1977,Yes,53335.57079318
1221.9481355631697,1,2,Urban,2010,No,192029.64001695637
1624.4634651266033,1,3,Urban,1981,No,229655.42018963717
1503.5494816546823,1,3,Rural,1976,Yes,170762.7957336865
1449.2918933702863,3,3,Suburban,2007,No,185350.05369663076
790.3007008726473,4,3,Suburban,1996,Yes,135725.70012512367
982.3200846120346,5,3,Rural,2020,Yes,135837.93807629947
1805.5389518911259,4,1,Rural,1984,Yes,288830.4713767742
1604.2613335540525,1,2,Suburban,2006,Yes,253818.5255687704
1616.1057147305955,1,3,Rural,1959,No,280184.5173173314
738.861429312553,5,2,Suburban,1959,Yes,361492.61461039213
1022.2445430057182,3,2,Urban,1964,No,282746.82323254057
1156.3838859407383,1,2,Suburban,2007,Yes,174762.94363567335
1142.3135573832392,2,2,Rural,1983,No,248434.65146281617
2005.9353298582796,2,3,Urban,1986,Yes,143368.52620732324
523.7537270979373,3,2,Suburban,2009,No,118135.44332706618
1386.4512427517564,3,2,Urban,2005,Yes,265334.61500740086
1779.5647973505481,4,1,Suburban,1975,Yes,178382.29150343474
1889.9976322810128,4,1,Urban,2022,Yes,227351.47865698402
1410.2157948141194,1,2,Suburban,1957,No,234141.5672621723
1423.710792440311,3,2,Urban,1985,Yes,218963.57296513463
2112.2446307941286,4,1,Urban,1975,No,102744.01392632032
1764.2823561639134,5,2,Urban,2018,No,86352.21302031945
2437.6962619239207,1,1,Rural,1990,No,342536.24241932994
1153.7953182613417,4,1,Rural,1990,No,134065.56892157422
1515.4700659160317,5,3,Urban,1958,No,112188.55313129551
1295.8453046700922,4,2,Rural,1969,Yes,229507.2874632432
1324.7102739139239,2,2,Rural,1967,Yes,222556.88760383968
2393.393880359036,2,2,Urban,1981,No,193671.88957043478
1320.672744782535,4,3,Urban,2009,No,218173.77665488538
1858.7573356882308,3,3,Urban,2013,No,112519.84312094229
2319.843918577606,5,1,Suburban,1955,Yes,250310.0681671182
866.2507568356996,3,1,Rural,1951,Yes,265488.4583547206
1764.2586991558508,3,3,Suburban,1973,No,245787.4494010555
1872.2992405012023,3,1,Rural,1983,Yes,221744.1846154973
915.4014099769385,2,2,Rural,1989,Yes,329133.70104311686
1063.0004387187983,4,3,Rural,2005,Yes,334996.3707484417
1457.4456282508604,3,3,Urban,1991,No,238481.09141647335
654.9606463325631,2,3,Suburban,1950,No,52867.78229098907
890.7041469099439,3,1,Rural,2000,Yes,165955.85432849656
1556.9223122218646,3,3,Rural,1998,Yes,306446.7813716114
1029.4972469072557,1,2,Rural,2023,Yes,280850.0135663835
2154.391041276833,1,3,Urban,2004,Yes,220946.3631604944
1834.5670199742708,5,3,Suburban,1976,No,30189.848425348464
1897.2672516238847,5,1,Urban,1956,Yes,164935.73904675042
1898.428208861683,5,1,Urban,1957,Yes,226385.46602988464
1480.964605202231,1,2,Suburban,1985,No,171511.53673361268
1440.0805919702973,1,2,Rural,2019,No,210770.24804850647
1840.5633067507072,1,3,Rural,1987,No,197639.4188924774
1805.474014385491,5,2,Suburban,1965,Yes,178473.8288755531
1488.8347304934662,3,3,Rural,1954,No,32750.082741444814
1959.3927891085782,4,2,Urban,1971,Yes,211896.04497085302
1720.5005901242898,2,3,Suburban,1983,No,175984.15237104634
798.3874426034396,5,3,Suburban,1979,No,291544.7372020205
2246.5350675133336,2,2,Urban,2018,No,177427.73572030748
2021.644815985183,5,2,Rural,1973,No,246057.22896104644
1346.2297219036955,3,1,Rural,1969,Yes,172880.2321692407
1667.725154626288,5,1,Suburban,1968,Yes,152611.62621906667
2181.123600242728,5,1,Suburban,2002,Yes,329808.3431880786
1457.551084518391,2,1,Urban,1987,No,183709.67148121234
1122.281498312519,3,3,Suburban,2016,Yes,103710.56269919721
